name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Mabosstiff,Pokémon,Stage 1,130,Darkness,Maschiff,"[Ability] Intimidating Howl: Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)","[Darkness,Darkness,Colorless] Wild Tackle 160 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,SVI,Scarlet & Violet,137,Uncommon,G,
Mabosstiff,Pokémon,Stage 1,130,Darkness,Maschiff,"[Ability] Intimidating Howl: Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)","[Darkness,Darkness,Colorless] Wild Tackle 160 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,SVI,Scarlet & Violet,218,Illustration Rare,G,
Mabosstiff,Pokémon,Stage 1,140,Darkness,Maschiff,,"[Colorless,Colorless] Comeuppance 20 — During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put damage counters on the Attacking Pokémon equal to the damage done to this Pokémon. | [Darkness,Colorless,Colorless] Darkness Fang 100",Grass ×2,,3,PAL,Paldea Evolved,143,Uncommon,G,
Mabosstiff,Pokémon,Stage 1,130,Darkness,Maschiff,"[Ability] Intimidating Howl: Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)","[Darkness,Darkness,Colorless] Wild Tackle 160 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,PAF,Paldean Fates,63,Rare,G,
Mabosstiff,Pokémon,Stage 1,130,Darkness,Maschiff,"[Ability] Intimidating Howl: Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.)","[Darkness,Darkness,Colorless] Wild Tackle 160 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,PAF,Paldean Fates,188,Shiny Rare,G,
Mabosstiff ex,Pokémon,"Stage 1,ex",260,Darkness,Maschiff,,"[Colorless,Colorless] Daunt 30 — During your opponent's next turn, attacks used by the Defending Pokémon do 50 less damage (before applying Weakness and Resistance). | [Darkness,Colorless,Colorless] Proud Fangs 100+ — If your Benched Pokémon have any damage counters on them, this attack does 120 more damage.",Grass ×2,,3,PR-SV,Scarlet & Violet Black Star Promos,86,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Machamp,Pokémon,Stage 2,180,Fighting,Machoke,"[Ability] Guts: If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10.","[Fighting,Fighting] Mountain Chopping 100 — Discard the top 2 cards of your opponent's deck.",Psychic ×2,,2,MEW,151,68,Rare,G,
Machoke,Pokémon,Stage 1,100,Fighting,Machop,,"[Fighting,Fighting] Mountain Ramming 50 — Discard the top card of your opponent's deck.",Psychic ×2,,2,MEW,151,67,Uncommon,G,
Machoke,Pokémon,Stage 1,100,Fighting,Machop,,"[Fighting,Fighting] Mountain Ramming 50 — Discard the top card of your opponent's deck.",Psychic ×2,,2,MEW,151,177,Illustration Rare,G,
Machop,Pokémon,Basic,70,Fighting,,,"[Fighting] Mountain Mashing — Discard the top card of your opponent's deck. | [Fighting,Fighting] Punch 30",Psychic ×2,,2,MEW,151,66,Common,G,
Magby,Pokémon,Basic,30,Fire,,,"[] Scorching Heater — During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 6 damage counters on the Attacking Pokémon.",Water ×2,,0,PAR,Paradox Rift,19,Common,G,
Magby,Pokémon,Basic,30,Fire,,,"[] Scorching Heater — During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 6 damage counters on the Attacking Pokémon.",Water ×2,,0,PAR,Paradox Rift,186,Illustration Rare,G,
Magcargo,Pokémon,Stage 1,120,Fire,Slugma,"[Ability] Lava Zone: Whenever your opponent's Active Pokémon moves to the Bench during their turn, their new Active Pokémon is now Burned.","[Fire,Colorless,Colorless] Heat Blast 100",Water ×2,,4,TEF,Temporal Forces,29,Rare,H,
Magcargo ex,Pokémon,"Stage 1,Tera,ex",270,Fire,Slugma,,"[Fire,Colorless] Hot Magma 70 — Your opponent's Active Pokémon is now Burned. | [Fire,Fire,Colorless] Ground Burn 140+ — Discard the top card of each player's deck. This attack does 140 more damage for each Energy card discarded in this way.",Water ×2,,3,TWM,Twilight Masquerade,29,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
