name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Pachirisu,Pokémon,Basic,70,Lightning,,,"[Lightning] Electrified Incisors 10 — During your opponent's next turn, whenever they attach an Energy card from their hand to the Defending Pokémon, place 8 damage counters on that Pokémon.",Fighting ×2,,1,MEG,Mega Evolution,51,Common,I,
Pachirisu,Pokémon,Basic,70,Lightning,,[Ability] Electricity Pouches: This Pokémon can't be Paralyzed.,"[Lightning,Colorless] Everyone Discharge 10+ — This attack does 20 more damage for each of your Benched Lightning Pokémon. This attack's damage isn't affected by Weakness.",Fighting ×2,,1,SVI,Scarlet & Violet,68,Uncommon,G,
Pachirisu,Pokémon,Basic,70,Lightning,,[Ability] Electricity Pouches: This Pokémon can't be Paralyzed.,"[Lightning,Colorless] Everyone Discharge 10+ — This attack does 20 more damage for each of your Benched Lightning Pokémon. This attack's damage isn't affected by Weakness.",Fighting ×2,,1,SVI,Scarlet & Violet,208,Illustration Rare,G,
Pachirisu,Pokémon,Basic,70,Lightning,,[Ability] Electricity Pouches: This Pokémon can't be Paralyzed.,"[Lightning,Colorless] Everyone Discharge 10+ — This attack does 20 more damage for each of your Benched Lightning Pokémon. This attack's damage isn't affected by Weakness.",Fighting ×2,,1,PAF,Paldean Fates,138,Shiny Rare,G,
Pachirisu,Pokémon,Basic,70,Lightning,,,"[Colorless] Crackling Charge — Flip 3 coins. Attach a number of Basic Lightning Energy cards up to the number of heads from your discard pile to your Benched Pokémon in any way you like. | [Lightning,Colorless] Tiny Bolt 30",Fighting ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,158,Promo,H,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Jet Punch 30 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Justice Kick 210 — If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.",Lightning ×2,,2,OBF,Obsidian Flames,62,Rare,G,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Jet Punch 30 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Justice Kick 210 — If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.",Lightning ×2,,2,OBF,Obsidian Flames,200,Illustration Rare,G,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Jet Punch 30 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Justice Kick 210 — If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.",Lightning ×2,,2,PAF,Paldean Fates,124,Shiny Rare,G,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Jet Punch 30 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Justice Kick 210 — If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.",Lightning ×2,,2,PAF,Paldean Fates,225,Illustration Rare,G,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Vanguard Punch 130 — This Pokémon also does 10 damage to itself for each damage counter on it. | [Water,Colorless,Colorless] Double Hit 90× — Flip 2 coins. This attack does 90 damage for each heads.",Lightning ×2,,2,TEF,Temporal Forces,49,Uncommon,H,
Palafin,Pokémon,Stage 1,100,Water,Finizen,"[Ability] Zero to Hero: Once during your turn, when this Pokémon moves from the Active Spot to the Bench, you may search your deck for a Palafin ex and switch it with this Pokémon. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon. If you switched a Pokémon in this way, put this card into your deck. Then, shuffle your deck.","[Water,Colorless] Wave Splash 30",Lightning ×2,,1,TWM,Twilight Masquerade,60,Uncommon,H,
Palafin,Pokémon,Stage 1,150,Water,Finizen,,"[Water] Jet Punch 30 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Justice Kick 210 — If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.",Lightning ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,36,Promo,G,
